"sample","score_1","score_2","score_3","score_4"
"NA18933","-50.354430401697755","21.72663388750516","-2.3946127316448838","-0.7697768668876961"
"NA18934","-42.40726628899574","16.66160151362419","1.415352261858061","-0.7282429549377412"
"NA18939","-47.249974416801706","25.10619638930075","4.532200986053795","5.655002482701093"
"NA18940","-43.16946653788909","26.604302167892456","1.3959483108483255","-3.323995210696012"
"NA18941","-47.846703617600724","22.474363185465336","11.751035115681589","-3.2973211876815185"
"NA18942","-41.05602021503728","19.642939411103725","2.9051310792565346","-0.2165114840026945"
"NA18943","-43.840335411718115","22.70816956134513","6.64081050734967","-3.6657206347445026"
"NA18944","-45.41263984073885","27.468306050868705","6.728282313328236","0.3929278929717839"
"NA18945","-41.28235950227827","20.405818787403405","2.5638106095138937","3.6431508655659854"
"NA18946","-36.61517864151392","24.2209260687232","4.902898823376745","-11.158676482154988"
"NA18947","-45.21009002299979","19.44720423221588","3.213501174352132","-6.487969348672777"
"NA18948","-38.97843448165804","18.51590383052826","5.666022175224498","-12.968791641644202"
"NA18949","-44.643133664503694","22.7945685274899","4.571096500498243","-2.443936012685299"
"NA18950","-46.44036128686275","19.500884417444468","4.852284831227735","5.968977365409955"
"NA18951","-29.907833322766237","26.895461927633733","10.783284371718764","-7.73521352361422"
"NA18952","-32.98330661584623","23.546804868848994","3.038336729630828","4.080906237708405"
"NA18953","-41.733343271305785","22.05867290496826","7.218207534402609","-6.545239453786053"
"NA18954","-43.92230398696847","23.917768238228746","7.477055097231641","2.5080964998342097"
"NA18956","-46.68233882950153","19.22007984458469","7.854487730190158","-5.239879452856258"
"NA18957","-45.7084184254054","20.338937961496413","10.618332829442807","-6.175050883437507"
"NA18959","-38.61647749203257","24.360264897346497","3.510483323596418","-2.1371061513200402"
"NA18960","-46.422924228943884","21.599544535391033","12.771492674248293","2.0531083652749658"
"NA18961","-47.068455766071565","22.189301838050596","1.5391879638191313","-8.947791882790625"
"NA18962","-40.310377343092114","22.86650152085349","4.880216262303293","-4.0733231687918305"
"NA18963","-42.651569131645374","24.52003332413733","5.4591165606398135","5.865298741613515"
"NA18964","-36.65859559830278","15.843312740325928","9.69389645208139","-5.032681613927707"
"NA18965","-46.094595281174406","24.364853143692017","8.405171557096764","-3.2753508863970637"
"NA18966","-43.94333601149265","20.427039980888367","2.620768817141652","-15.742200329783373"
"NA18967","-40.12290927930735","25.264181515201926","6.407089579384774","-0.4261049950728193"
"NA18968","-45.707458527293056","22.74204437667504","1.0145852870773524","-11.253693300066516"
"NA18969","-47.15284740901552","21.419785427395254","12.223473536083475","1.6304174467222765"
"NA18970","-45.558813898591325","21.39290805836208","6.27442624385003","-0.2771075734635815"
"NA18971","-42.68650787533261","22.524240612168796","10.726683977758512","9.156644669361413"
"NA18972","-46.81856318761129","21.772535022115335","6.268151616095565","-12.247567369486205"
"NA18973","-45.80218145158142","26.61433415208012","3.5057077948004007","13.221992519451305"
"NA18974","-41.93705034814775","23.63092845492065","7.770857470342889","-10.690261107054539"
"NA18975","-46.17544767924119","19.817786475410685","4.315070291981101","-3.1650222302414477"
"NA18976","-48.219344815355726","24.81194361927919","10.349033697741106","1.7843000879511237"
"NA18977","-48.719087990466505","20.847869141492993","-3.078866132418625","5.768234896706417"
"NA18978","-45.38025786529761","20.81221158383414","3.257108880672604","-16.69317568303086"
"NA18979","-42.87157236551866","22.983777449466288","1.0800304888980463","1.1480667042778805"
"NA18980","-39.2059992023278","23.07830773293972","0.733475374057889","0.21987439855001867"
"NA18981","-43.33836984587833","20.38379041943699","9.47621972579509","-9.824450937099755"
"NA18982","-43.28892825986259","20.329662442207336","0.189195595565252","-6.717651263810694"
"NA18983","-49.63430217001587","21.502628637477756","11.237138121388853","4.7705025838222355"
"NA18984","-42.72036910196766","20.36203441489488","11.745389024494216","7.062261172570288"
"NA18985","-49.037077298853546","21.57762722717598","12.19396657240577","-4.581814727163874"
"NA18986","-51.42641155340243","19.772856121184304","6.1100413193926215","9.034169555874541"
"NA18987","-43.99638198153116","21.213082909584045","0.4843394566560164","7.8454535563942045"
"NA18988","-37.700234604184516","19.328269499819726","6.81774392654188","-12.664515034179203"
"NA18989","-41.08841154631227","20.634577805176377","5.110842988360673","7.281592185725458"
"NA18990","-41.284674416761845","20.719815492630005","3.5027074572863057","-0.3915520696900785"
"NA18991","-40.28678542282432","22.31081199645996","6.16885071573779","2.320382149424404"
"NA18992","-44.472164124948904","21.56066333979834","1.8297405514167622","-2.3942157101118937"
"NA18993","-42.795782836852595","17.2236104470212","7.748026566812769","-6.885820067720488"
"NA18994","-43.62722477666102","20.40565051836893","6.3284933360992","3.817008846090175"
"NA18995","-45.71706991060637","20.43640431482345","5.060515836812556","-7.483264403650537"
"NA18997","-46.06177955889143","27.387305554002523","8.852541663683951","-11.50609005370643"
"NA18998","-40.23201586632058","19.101610898971558","2.917375636752695","-10.167914579738863"
"NA18999","-43.26722307049204","19.698341940529644","6.714476710185409","-4.7883313979255036"
"NA19000","-36.53523296571802","23.03687547519803","5.294988112989813","4.068719915347174"
"NA19001","-39.370281508308835","24.238935097353533","8.861730522010475","-4.25664935586974"
"NA19002","-37.674748004064895","21.296206345781684","10.064154535182752","-3.975094797904603"
"NA19003","-40.89423200604506","25.048398554325104","9.20909934071824","-5.805570838507265"
"NA19004","-47.90974286105484","21.429938554763794","4.486029182677157","2.5029919469961897"
"NA19005","-49.574686382198706","22.531403759028763","6.358665854437277","6.50306945387274"
"NA19006","-43.36328877881169","21.75435613479931","2.845527256373316","6.291385865304619"
"NA19007","-44.88573818595614","19.905270885908976","10.332131445407867","-1.0645697365980595"
"NA19009","-52.27232455054764","24.527222823584452","12.658037257613614","-9.041166056296788"
"NA19010","-45.89507687604055","22.081513988785446","6.360608679708093","-3.551123627461493"
"NA19011","-49.58396954275668","21.303463802672923","0.28143050614744425","10.234491424285807"
"NA19012","-37.39704618533142","23.82989776134491","-1.5327509467024356","-14.638154102838598"
"NA19017","-34.99975042080041","25.73519433569163","6.0508826485602185","5.49364288977813"
"NA19019","-33.9776492244564","21.03223752975464","-4.70290824805852","4.206320001510903"
"NA19020","-35.81496189394966","18.009255145210773","3.6644964513834566","-5.202418181113899"
"NA19023","-39.02790956385434","26.478115379810333","9.628936103079468","-2.5185714929830283"
"NA19024","-31.71996107068844","25.77949857711792","-3.74616567324847","-4.424840460414998"
"NA19025","-32.250341668725014","20.98493832256645","-0.21706529147922993","0.9171719151781872"
"NA19026","-35.38355586864054","24.78443729877472","6.679698589956388","-0.2715674632927403"
"NA19027","-37.88005846447777","20.617778163403273","6.5322348438203335","6.843890004558489"
"NA19028","-44.092958655324765","22.298784039914608","-2.0432095769792795","9.178040119819343"
"NA19030","-37.36696928576566","22.936031529679894","-6.893245046841912","-9.292480994481593"
"NA19031","-38.932760666590184","16.37425694358535","-5.074347592657432","-15.631737375864759"
"NA19035","-36.73511196603067","26.28077609091997","7.386161912698299","2.228887122240849"
"NA19036","-35.912596265319735","25.268216237425804","-4.548370856791735","-6.48208827956114"
"NA19037","-29.98212549847085","24.427551933564246","-6.408642772119492","-2.280851345974952"
"NA19038","-34.696781939361244","23.753197271376848","0.4435165331233293","-6.382451967336237"
"NA19041","-35.01381254917942","18.552993854507804","2.80229016719386","0.8696072306483984"
"NA19042","-32.76935509801842","26.78093919076491","-0.42419546470046043","-0.788647658424452"
"NA19043","-40.3733028677525","23.16132666170597","-0.9352928567677736","5.54822963103652"
"NA19054","-47.209592193132266","20.713701678439975","12.432682794868015","-10.735776367364451"
"NA19055","-43.269156014197506","21.39800199191086","4.7196195144206285","-4.873800145694986"
"NA19056","-43.87374460767023","23.65130942966789","-0.361133586615324","9.375978826195933"
"NA19057","-35.85528752801474","19.159873578930274","4.600360685377382","7.12804804823827"
"NA19058","-53.930254488950595","20.439572439761832","7.9856336617376655","-0.8404038811568171"
"NA19059","-43.00823802547529","22.63230661000125","-7.072734315996058","7.330695706186816"
"NA19060","-41.53503880882636","21.283395648002625","1.068108509061858","10.270225773216225"
"NA19062","-51.57313595805317","18.648417711257935","5.51265746424906","-2.269300148356706"
"NA19063","-46.96894598740619","20.815027938224375","1.882087432546541","1.475789989810437"
"NA19064","-41.88637030753307","21.683329450897872","9.466712291236036","0.06583347427658737"
"NA19065","-42.438758499221876","25.867003737017512","6.122653536032885","-9.447774039465003"
"NA19066","-44.33366147405468","20.420830488204956","11.187053713016212","-4.512529641855508"
"NA19067","-39.730362353264354","25.444316206034273","10.541887244675308","-5.925186408683658"
"NA19068","-48.349660395877436","18.381927348673344","9.630108551005833","-5.339143100543879"
"NA19070","-42.80539432330988","22.71179988142103","9.706994366133586","-8.136380245443434"
"NA19072","-43.325481628999114","22.564931849949062","4.158122444408946","1.1190449739806354"
"NA19074","-44.85067939956207","24.635690818540752","5.759031836059876","0.7099669117014855"
"NA19075","-38.445793985622004","24.427587747573853","-1.4223151131300256","4.263909806730226"
"NA19076","-44.55057801678777","21.0239711208269","3.1823683362454176","0.01748089329339564"
"NA19077","-40.84931556961965","24.320910406531766","4.890899810707197","-19.82855511677917"
"NA19078","-39.19115464866627","20.791582327336073","1.5412239221623167","0.7609908807789907"
"NA19079","-43.39706709631719","20.64704478159547","1.8856704570353031","3.3703585064504296"
"NA19080","-41.84768383670598","21.736108681187034","8.857400376349688","-3.3590881060808897"
"NA19081","-36.30439811828546","19.58664164482616","6.625586663139984","-4.001514667295851"
"NA19082","-41.99612115591299","25.088453134987503","4.53163485089317","-7.103146749548614"
"NA19083","-44.511413623346016","23.609874450135976","4.9650452747009695","-4.683058380964212"
"NA19084","-39.938393079908565","25.23405908048153","2.9351132238516584","-4.576604663045146"
"NA19085","-43.44799194158986","17.06905284523964","3.6271834278013557","-3.0564557428006083"
"NA19086","-46.88512331014499","20.36636284738779","6.637683167704381","-5.8428880870342255"
"NA19087","-40.52029381250031","23.651042661163956","3.453564476687461","-2.837970368214883"
"NA19088","-43.43901720014401","23.102535486221313","-0.34890709130559117","-1.2882086131721735"
"NA19089","-49.00338212773204","22.60244990955107","3.872769005363807","-4.105488650035113"
"NA19090","-43.2578947567381","18.498048291774467","2.1569607842247933","6.697729350766167"
"NA19091","-43.85204184916802","20.15529472520575","4.378888898063451","2.152925299247727"
"NA19092","-28.90507855825126","22.196722517721355","3.3758311530109495","-9.108463578857481"
"NA19093","-39.188185821985826","19.974034992512316","4.131524588097818","-2.582585955155082"
"NA19095","-26.589078713557683","18.277209567837417","10.446623989846557","12.136613696347922"
"NA19096","-32.874924775445834","29.84061814378947","-8.778679658542387","-1.309971620910801"
"NA19098","-37.82972899067681","22.19289666414261","0.5202059620060027","7.559133245027624"
"NA19099","-38.787724608089775","18.435202341643162","1.845828101504594","-6.7317192771006376"
"NA19102","-44.33377380424645","28.574691425077617","2.9469816850032657","5.735167095903307"
"NA19107","-41.507077994407155","20.5454363822937","4.709681758307852","-1.3848406170727685"
"NA19108","-39.02284528268501","22.45974667649716","3.777062618872151","0.6817503400379792"
"NA19113","-49.18871791928541","26.978102825582027","10.274182265275158","0.04396809486206621"
"NA19114","-26.8170069004409","26.91038429737091","-1.6352172323968261","-9.293507976341061"
"NA19116","-35.73150839074515","21.942272792570293","5.855878257658333","-16.58227507059928"
"NA19117","-32.159188121324405","26.87673258781433","6.795846932334825","-4.180552248260938"
"NA19118","-26.682553943712264","23.270231887698174","2.8525888356380165","-1.446114055113867"
"NA19119","-35.50575226149522","23.321843594312668","5.928278194973245","-7.5047535203630105"
"NA19121","-45.85453442286234","29.99550987314433","4.574011463555507","-6.316048810724169"
"NA19129","-35.54306464374531","25.035413056612015","6.388519525760785","10.123704409925267"
"NA19130","-29.148800635826774","21.06498397886753","6.23862898920197","-1.5262911089230329"
"NA19131","-42.48235929221846","22.51540853874758","3.1667521737981588","-4.29825008881744"
"NA19137","-32.83161564031616","21.960073802853003","4.92425018758513","2.038665450643748"
"NA19138","-40.71282041282393","25.597551852464676","-0.3793152362341061","-0.5725208309013397"
"NA19141","-39.854520977823995","28.3232285650447","-1.458614190807566","5.583190090954304"
"NA19143","-44.479833507328294","17.23560917377472","-0.6984160353895277","5.751013758825138"
"NA19144","-33.90545218158513","24.317856322042644","-0.23778122197836637","-2.0624606504570693"
"NA19146","-42.67083813901991","23.273432712070644","4.779162248945795","10.272991068544798"
"NA19147","-41.07619612745475","24.219267972745","-2.2496840386884287","1.2319808022584766"
"NA19149","-35.93158239754848","23.10205653309822","3.077975742286071","-16.16436784574762"
"NA19152","-39.81513803231064","22.5518933609128","3.5493238628841937","2.5614851645659655"
"NA19153","-29.30937492463272","22.751767247915268","-1.3564660005504265","1.4350791953038424"
"NA19159","-33.08823798201047","28.079249034635723","-0.767038632184267","10.418400514288805"
"NA19160","-39.75287420209497","22.650478373281658","3.427835227223113","3.7858265941031277"
"NA19171","-30.223344688885845","27.274736994877458","3.9687696320470423","-0.3262544674798846"
"NA19172","-42.33027262380347","20.97638648096472","4.481882078456692","1.003971440019086"
"NA19175","-35.84247724653687","23.309845805168152","5.8271877254592255","-2.517097480245866"
"NA19184","-29.12524007773027","26.242239896324463","-1.1921681895619258","-0.617662341450341"
"NA19185","-36.36928793450352","25.44027031492442","1.39397695614025","-2.523784666438587"
"NA19189","-35.505475849611685","20.235616504214704","-1.0455264691263437","3.2845028180163354"
"NA19190","-38.33662600442767","21.42562208790332","-2.2051346289226785","-8.011768019292504"
"NA19197","-35.83410186355468","25.653231143951416","3.6152929728850722","1.518622094183229"
"NA19198","-36.372725895256735","26.255523345433176","5.212466837372631","-11.756632051197812"
"NA19200","-36.46566779643763","26.790356516838074","0.9418267870787531","-5.244893766473979"
"NA19201","-27.165463368874043","25.60012322291732","1.4391038712346926","0.9564353384776041"
"NA19204","-33.80502024816815","17.144764941185713","8.078136545605958","-4.719172518467531"
"NA19206","-35.791450245305896","27.129990577697754","4.167531226063147","-3.000172820291482"
"NA19207","-42.66712427837774","22.64669657777995","-3.7526423217495903","6.108995646238327"
"NA19209","-31.127082404796965","23.78030575532466","-2.0707141385646537","2.0666302582249045"
"NA19210","-33.65595185710117","19.22491893544793","-2.8231898557860404","5.3504580246517435"
"NA19213","-33.45419080136344","21.481360912322998","-0.5507385493256152","-1.1382505695801228"
"NA19214","-31.748774323263206","23.019080877304077","-0.6804276643088087","5.904446037602611"
"NA19222","-35.26544324250426","23.87716064043343","4.175165161024779","0.8540973437484354"
"NA19223","-37.60393159871455","24.70265121757984","1.0785253520589322","3.142633141251281"
"NA19225","-37.45517958106939","22.82783469557762","3.881892192643136","-1.8282097189221531"
"NA19235","-37.70509938232135","26.533172369003296","2.681229932932183","-7.049783672206104"
"NA19236","-35.57832017412875","23.238581776618958","-9.794446380576119","-1.6586211927933618"
"NA19238","-38.89268850395456","24.171435969416052","-3.0688099999679253","1.1322867062408477"
"NA19239","-38.91734664980322","24.818510018405505","-0.5494638124946505","1.1536822802154347"
"NA19247","-33.96191658638418","20.112857580184937","1.3423970880685374","-10.483111967449076"
"NA19248","-45.46496639982797","29.027644203044474","-0.7718562515219674","-2.4828683101804927"
"NA19256","-35.626350681413896","18.6401955941692","4.6379059420432895","11.708747394848615"
"NA19257","-38.93607160646934","19.364748507738113","7.190699505386874","-0.4409297389211133"
"NA19307","-33.855054059182294","26.25327742099762","8.064436639891937","-2.2837294950149953"
"NA19308","-42.1785964978626","23.92213261127472","-4.7939268397167325","-0.6850162078626454"
"NA19309","-34.977702601696365","24.266108189709485","-6.988831301103346","-2.1223481576889753"
"NA19310","-39.620539237512276","23.677120447158813","2.322026409790851","0.16377547744195908"
"NA19312","-33.84820602694526","29.141317954286933","0.7526412412989885","-1.596105403616093"
"NA19314","-45.15241090382915","24.443512864643708","4.350889085559174","-3.434756294824183"
"NA19315","-30.678988309809938","26.789935260196216","0.007992683094926178","0.4416491291485727"
"NA19316","-33.31371211796068","23.64815878868103","7.439778222469613","7.831265905639157"
"NA19317","-34.9029623423703","20.838265538215637","0.37283763161394745","-6.539029439096339"
"NA19318","-40.2347797480179","16.42802260769531","1.1750073763541877","2.8975528278388083"
"NA19319","-41.814892425900325","19.675748656503856","-4.922456444939598","-4.36361006309744"
"NA19320","-37.86607072968036","26.619668126106262","0.010887976502999663","-7.1478499544318765"
"NA19321","-43.67160401074216","23.400781522504985","6.775946468580514","-8.213724684435874"
"NA19323","-35.7433706081938","24.49622388742864","6.318033986724913","-7.919436131021939"
"NA19324","-42.90596795012243","26.197136412374675","-0.22569678851868957","1.0690841352334246"
"NA19327","-34.60241841501556","23.92317735403776","2.7500496198190376","-13.443646464380436"
"NA19328","-29.937225252157077","22.979275154415518","4.495587335433811","2.5217836492229253"
"NA19331","-37.9411958680721","24.54051148891449","4.025635027443059","-0.2240180077496916"
"NA19332","-30.780417663627304","25.403587659820914","-0.1058474414749071","3.517059618839994"
"NA19334","-33.87526859284844","22.815345803275704","0.679663926246576","2.6556950039230287"
"NA19338","-41.75452154525556","23.739906959235668","-2.4353887980105355","7.289430568809621"
"NA19346","-38.46414875239134","27.806029103696346","-1.48731230921112","9.567892731167376"
"NA19347","-39.822472852887586","23.86689040530473","3.639330605743453","-8.03292285115458"
"NA19350","-35.70714291324839","23.519962559454143","4.006659463047981","-1.195665729814209"
"NA19351","-38.26996099180542","22.723949633538723","3.515545636881143","-5.705846393248066"
"NA19355","-39.54440609132871","31.234216570854187","-5.702466616639867","-10.626966523122974"
"NA19360","-35.2285896751564","26.907965373364277","1.4265761757269502","1.7697422506753355"
"NA19372","-39.49267330823932","25.49142238497734","-0.8696599329123273","4.5930464959237725"
"NA19374","-38.5928967500804","25.684652334079146","6.426950782770291","-4.9795231490861624"
"NA19375","-37.703337517916225","18.78911793231964","-6.950890557374805","-2.585759161505848"
"NA19376","-27.07569991517812","18.444752424955368","-5.0533258359646425","8.554471699753776"
"NA19377","-42.23518448229879","22.493962824344635","6.014944087713957","-0.7952228581998497"
"NA19378","-34.18263025255874","20.870468179695308","4.307032892713323","-2.9195228085154667"
"NA19379","-39.62181074602995","23.50211524218321","7.875586807727814","-3.6248748232610524"
"NA19380","-33.63087769201957","22.83654202055186","11.895413176855072","-1.206740882131271"
"NA19383","-36.217514576157555","21.680782413110137","-3.703487204387784","3.691196796600707"
"NA19384","-38.42184487183113","20.2836443958804","7.594629906583577","-11.313107348396443"
"NA19385","-40.66856814478524","21.559807261801325","4.605011882260442","10.639769302215427"
"NA19390","-49.95304561848752","22.70774519443512","2.0430946983397007","5.42261295998469"
"NA19391","-36.37258364749141","22.029805153608322","-2.0590805071406066","-2.552439213031903"
"NA19393","-37.89911709725857","18.255349434912205","-5.847395886084996","-15.067995215766132"
"NA19394","-30.50543283659499","24.030954360961914","-0.374418371822685","5.060594221111387"
"NA19395","-33.92734368820675","17.706676933914423","2.00454469921533","-0.8637297207023948"
"NA19397","-31.264970955788158","26.477805920294486","2.9211420258507133","1.8920766469091177"
"NA19399","-37.04288184130564","23.90125453483779","1.4506512915249914","-10.429945264011621"
"NA19401","-32.77543438842986","22.977598130702972","7.897781865438446","-9.742276150500402"
"NA19403","-39.25931649643462","19.008538469672203","12.021786590339616","-7.853580890689045"
"NA19404","-44.357066389755346","19.414248512126505","-1.1791519311955199","1.7901672492735088"
"NA19428","-39.604906850494444","20.369071053806692","5.6009026523679495","-2.8759947129292414"
"NA19429","-32.46650733589195","20.374634810257703","5.532931086607277","6.500465685036033"
"NA19430","-33.056252632057294","23.83351058792323","-4.112905460176989","5.096849218476564"
"NA19431","-34.17147735040635","21.947104786522686","-0.401812493451871","-1.128532419912517"
"NA19434","-28.331884586950764","22.66532989963889","1.1079667755402625","1.3311698287725449"
"NA19435","-39.37145362992305","20.200030867708847","4.99853721819818","10.19424356543459"
"NA19436","-35.431569236679934","20.562182396650314","-5.278104104101658","-1.6063987349625677"
"NA19437","-33.19284463557415","26.917262953706086","0.019904312444850802","-1.4309522116091102"
"NA19438","-37.74474182445556","20.96472811512649","7.011338631156832","4.544141241000034"
"NA19439","-42.508851963677444","21.64982429984957","6.278194308280945","-14.012421250343323"
"NA19440","-36.18313620577101","17.314260591752827","3.8089287928305566","-5.560148883028887"
"NA19443","-32.38275282131508","25.78425920009613","5.253315355163068","-3.5808803017716855"
"NA19445","-38.689224710455164","21.04851319640875","7.457387521397322","6.265321898506954"
"NA19446","-40.689711124054156","26.697589369607158","0.07152558758389205","-1.7822685117134824"
"NA19448","-28.994083119090647","19.166846215724945","6.057561403140426","14.935813433257863"
"NA19449","-31.430917081655934","14.780755566898733","5.701811177888885","0.0709084456320852"
"NA19451","-25.210211696801707","18.514018079731613","2.2307411691872403","4.272983471280895"
"NA19452","-32.64719584037084","23.8652805397287","1.4083537310361862","2.7360342553583905"
"NA19454","-36.59309210535139","18.019442093675025","-6.100260796956718","-5.06938273832202"
"NA19455","-40.117284963140264","24.964874029159546","1.603861106093973","-0.6596596910385415"
"NA19456","-38.778726999880746","22.188173532485962","2.656464794301428","9.561845999211073"
"NA19457","-32.4706228938885","26.659098277799785","0.5220179071184248","-5.295689303660765"
"NA19461","-31.003759508486837","25.453260576119646","1.3813348199473694","4.636217032908462"
"NA19462","-35.401500086765736","24.904464423656464","-3.9092779718339443","-3.7391551601467654"
"NA19463","-36.4519740085816","23.049081325531006","-1.2545465887524188","-12.580660791601986"
"NA19466","-35.94178509665653","14.818292150273919","-9.716935761040077","-1.9733477518893778"
"NA19467","-33.02163457055576","26.10880709812045","9.368136470788158","-5.308977268636227"
"NA19468","-34.67667639115825","23.787306393496692","2.3621898170094937","-10.956955904257484"
"NA19471","-37.52932918758597","18.774153409525752","-7.971964000840671","16.542894101236016"
"NA19472","-28.150986455730163","26.01171100139618","7.165601173182949","10.12905968236737"
"NA19473","-36.99187844514381","17.041885695420206","-8.280888945097104","6.827959843911231"
"NA19474","-36.294578886940144","20.588762209750712","0.5892631275346503","-6.25237714452669"
"NA19475","-36.092275612056255","24.318124304525554","-4.457972705597058","-8.011673837085254"
"NA19625","-33.89518048008904","17.427379697561264","8.852287648711354","-8.00095823185984"
"NA19648","-36.61372175102588","23.54675393132493","-1.1674398481845856","-1.8492807857692242"
"NA19649","-33.09830311976839","20.46110463142395","1.2454841507133096","-12.189656761358492"
"NA19651","-49.794975449796766","24.186924976995215","4.0794113469310105","1.5849312244681641"
"NA19652","-41.35672630276531","26.92562280688435","6.585485817515291","-1.4889152257237583"
"NA19654","-41.57082165055908","23.02369101694785","9.26978459826205","-6.646909326780587"
"NA19655","-42.971063799690455","27.548288345336914","-3.778669171500951","2.3786772810854018"
"NA19657","-43.60410725034308","23.457954940851778","3.424222217989154","6.39740114309825"
"NA19658","-36.475857660523616","20.210789248347282","5.042944315355271","-4.392850023927167"
"NA19661","-42.145900371600874","22.124642942100763","4.298927762662061","0.812324408441782"
"NA19663","-44.01471766713075","23.066052615409717","8.323495627497323","-3.3157290833769366"
"NA19664","-45.012324613984674","22.42689809668809","1.94438794197049","9.959290231694467"
"NA19669","-47.12702153425198","19.886688821949065","6.373307557310909","-0.6570333343697712"
"NA19670","-39.99780037859455","18.293988193385303","1.321596346097067","8.730693447752856"
"NA19676","-33.55401682527736","19.62585137807764","0.8298029184807092","0.7714485368924215"
"NA19678","-39.7457670988515","24.030044078826904","2.495874182553962","-7.502627866109833"
"NA19679","-38.93036193761509","22.45029231533408","3.4083823520923033","2.0213172039948404"
"NA19681","-33.64831183524802","24.819921851158142","2.252250755787827","5.247074376908131"
"NA19682","-44.21688261104282","21.639961782842875","2.7144356772769243","-12.077493140590377"
"NA19684","-43.08244843315333","6.096408056560904","-0.9043932664208114","-0.4511071863817051"
"NA19700","-42.04526445665397","21.844467401504517","8.780380791518837","2.845599150750786"
"NA19701","-48.59456727199722","16.66820393782109","1.7336598971160129","0.3981744882185012"
"NA19703","-33.967124686110765","21.35971510410309","8.579620042582974","-3.320788365090266"
"NA19704","-34.10452972003259","25.72976825851947","6.608398113050498","-6.373304103966802"
"NA19707","-39.349791632499546","20.88227841258049","7.602976209949702","-1.182415007147938"
"NA19711","-34.08986440394074","26.646240612491965","-2.8869645185768604","9.88462606514804"
"NA19712","-40.922617140226066","26.398654085583985","-3.908686141949147","-3.4776965636992827"
"NA19713","-37.64482631429564","27.321617370238528","1.7611703649163246","6.411037889425643"
"NA19716","-52.102175936917774","23.861817611847073","3.806380547932349","-11.505107661592774"
"NA19717","-35.48024930921383","24.394703707192093","2.14695207728073","1.308405117597431"
"NA19719","-44.75379181758035","27.70579441054724","0.4971158595290035","-1.7122518784599379"
"NA19720","-43.64691722672433","18.30793806281872","6.76802755962126","9.418520339415409"
"NA19722","-40.27341618039645","19.530046351253986","2.769635547650978","5.024578061653301"
"NA19723","-49.254208924481645","24.544440776109695","5.536086047068238","1.2098579476587474"
"NA19725","-46.73329805582762","24.79864866216667","-5.885459818528034","0.603909965720959"
"NA19726","-41.16975856781937","24.600668286671862","2.518476545345038","-9.737702149315737"
"NA19728","-51.900330257136375","21.988614689093083","-0.6953915794147179","7.728848763741553"
"NA19729","-43.82012752548326","25.24561842647381","-0.46317087346687913","-10.363096249173395"
"NA19731","-44.63352316257078","23.706075425376184","7.644849774544127","10.43651515361853"
"NA19732","-48.520005917176604","26.4364360102918","3.0376826118445024","-1.1783696903148666"
"NA19734","-38.15185543557163","23.617493030731566","7.855938142864034","8.743873837054707"
"NA19735","-45.47015085723251","26.040180647512898","-0.519446010584943","7.0769712592009455"
"NA19740","-48.17288252944127","21.395118628628552","1.136715272325091","11.583186827600002"
"NA19741","-40.2667202106677","26.017801652662456","-0.7394046754343435","5.908140305895358"
"NA19746","-37.21306137065403","20.437257721321657","5.246074476046488","-6.899995134212077"
"NA19747","-49.15421320986934","22.13423343002796","5.392717147944495","-7.469105823663995"
"NA19749","-35.0005400092341","20.17573094367981","5.0535587050253525","-1.4821746253874153"
"NA19750","-41.358626367058605","19.749182913452387","-3.7175781377591193","-3.118725494481623"
"NA19752","-48.94588659517467","22.195197911933064","4.734541397541761","-0.8332575325621292"
"NA19755","-38.2433451639954","23.066634052898735","-0.866536476649344","-7.52781866164878"
"NA19756","-44.45916783553548","23.4765531134326","-1.7763616790762171","-3.8945410966407508"
"NA19758","-37.08453477569856","22.14811991818715","5.833414783817716","0.23061946302186698"
"NA19759","-46.643804398714565","21.254874204983935","-0.3552700992440805","-17.70275036129169"
"NA19761","-38.28227554773912","25.509964797645807","-0.9649892975576222","-9.499767881003208"
"NA19762","-43.68176542583387","23.827215377474204","4.167843732051551","-1.468388094799593"
"NA19764","-46.998274950427","24.184699749341235","2.018379407702014","-8.33357602613978"
"NA19770","-47.178518917411566","24.487174920272082","2.3582939794287086","-1.1844971405807883"
"NA19771","-38.388748412253335","24.41695487499237","2.5410018041729927","-21.681616368354298"
"NA19773","-46.7009567496134","22.637171862879768","9.276338721509092","-3.262249009567313"
"NA19774","-34.896145780570805","19.41374405287206","3.3307728273794055","16.353323564399034"
"NA19776","-43.77375420741737","22.80936896800995","0.8585000234888867","-1.3161421894328669"
"NA19777","-47.370073676109314","17.032295925542712","-1.5172782237641513","6.435036267735995"
"NA19779","-42.54231803712901","22.425765284337103","0.2106779410969466","-6.333341674180701"
"NA19780","-46.08852654090151","23.84167706873268","3.2761163068935275","0.6454380612121895"
"NA19782","-34.84537879435811","21.85573643562384","2.1767066267784685","3.909430175088346"
"NA19783","-40.97539138770662","25.755223155021667","-0.4434606732102111","3.1699558584950864"
"NA19785","-51.27781835896894","6.561334858648479","2.450063097057864","15.916277489974163"
"NA19786","-31.872061148984358","22.032468819757923","4.047756917076185","-1.6623434838838875"
"NA19788","-43.04605359933339","26.31516513763927","9.37421556247864","-1.3159061282640323"
"NA19789","-45.835937715135515","21.290916736936197","8.61570023628883","-0.3842957889428362"
"NA19792","-40.74410323961638","23.613594734109938","4.9942253769841045","-3.84683431731537"
